vendor_id,quarter,segment,arr_estimate_m,level_band,level_method
V0260,2023Q1,ai_applications,6.859397999999999,3-10M,spend
V0260,2023Q2,ai_applications,7.560081999999999,3-10M,spend
V0260,2023Q3,ai_applications,9.2719,3-10M,spend
V0260,2023Q4,ai_applications,9.743586,3-10M,spend
V0260,2024Q1,ai_applications,10.230244,10-30M,spend
V0260,2024Q2,ai_applications,9.603026,3-10M,spend
V0260,2024Q3,ai_applications,10.512964,10-30M,spend
V0260,2024Q4,ai_applications,10.132892,10-30M,spend
V0260,2025Q1,ai_applications,12.06615,10-30M,spend
V0260,2025Q2,ai_applications,0.33744,<1M,web
V0260,2025Q3,ai_applications,0.364992,<1M,web
V0260,2025Q4,ai_applications,13.461479999999998,10-30M,spend
V0261,2023Q1,ai_applications,,no_data,none
V0261,2023Q2,ai_applications,,no_data,none
V0261,2023Q3,ai_applications,,no_data,none
V0261,2023Q4,ai_applications,,no_data,none
V0261,2024Q1,ai_applications,,no_data,none
V0261,2024Q2,ai_applications,,no_data,none
V0261,2024Q3,ai_applications,,no_data,none
V0261,2024Q4,ai_applications,,no_data,none
V0261,2025Q1,ai_applications,,no_data,none
V0261,2025Q2,ai_applications,,no_data,none
V0261,2025Q3,ai_applications,,no_data,none
V0261,2025Q4,ai_applications,,no_data,none
V0262,2023Q1,ai_applications,12.0,10-30M,jobs
V0262,2023Q2,ai_applications,12.0,10-30M,jobs
V0262,2023Q3,ai_applications,15.0,10-30M,jobs
V0262,2023Q4,ai_applications,15.0,10-30M,jobs
V0262,2024Q1,ai_applications,15.0,10-30M,jobs
V0262,2024Q2,ai_applications,18.0,10-30M,jobs
V0262,2024Q3,ai_applications,18.0,10-30M,jobs
V0262,2024Q4,ai_applications,21.0,10-30M,jobs
V0262,2025Q1,ai_applications,21.0,10-30M,jobs
V0262,2025Q2,ai_applications,21.0,10-30M,jobs
V0262,2025Q3,ai_applications,27.0,10-30M,jobs
V0262,2025Q4,ai_applications,24.0,10-30M,jobs
V0263,2023Q1,ai_applications,12.817756,10-30M,spend
V0263,2023Q2,ai_applications,12.096572,10-30M,spend
V0263,2023Q3,ai_applications,19.356562,10-30M,spend
V0263,2023Q4,ai_applications,15.796895999999998,10-30M,spend
V0263,2024Q1,ai_applications,18.344758,10-30M,spend
V0263,2024Q2,ai_applications,18.390442,10-30M,spend
V0263,2024Q3,ai_applications,17.92024,10-30M,spend
V0263,2024Q4,ai_applications,21.513498,10-30M,spend
V0263,2025Q1,ai_applications,20.528247999999998,10-30M,spend
V0263,2025Q2,ai_applications,0.0,<1M,jobs
V0263,2025Q3,ai_applications,0.0,<1M,jobs
V0263,2025Q4,ai_applications,20.147574,10-30M,spend
V0264,2023Q1,ai_applications,10.533478,10-30M,spend
V0264,2023Q2,ai_applications,9.647408,3-10M,spend
V0264,2023Q3,ai_applications,,no_data,none
V0264,2023Q4,ai_applications,,no_data,none
V0264,2024Q1,ai_applications,,no_data,none
V0264,2024Q2,ai_applications,,no_data,none
V0264,2024Q3,ai_applications,,no_data,none
V0264,2024Q4,ai_applications,,no_data,none
V0264,2025Q1,ai_applications,,no_data,none
V0264,2025Q2,ai_applications,,no_data,none
V0264,2025Q3,ai_applications,,no_data,none
V0264,2025Q4,ai_applications,,no_data,none
V0265,2023Q1,ai_applications,27.0,10-30M,jobs
V0265,2023Q2,ai_applications,30.0,30-100M,jobs
V0265,2023Q3,ai_applications,30.0,30-100M,jobs
V0265,2023Q4,ai_applications,30.0,30-100M,jobs
V0265,2024Q1,ai_applications,33.0,30-100M,jobs
V0265,2024Q2,ai_applications,33.0,30-100M,jobs
V0265,2024Q3,ai_applications,42.0,30-100M,jobs
V0265,2024Q4,ai_applications,45.0,30-100M,jobs
V0265,2025Q1,ai_applications,42.0,30-100M,jobs
V0265,2025Q2,ai_applications,51.0,30-100M,jobs
V0265,2025Q3,ai_applications,48.0,30-100M,jobs
V0265,2025Q4,ai_applications,57.0,30-100M,jobs
V0266,2023Q1,ai_applications,0.413568,<1M,web
V0266,2023Q2,ai_applications,0.284064,<1M,web
V0266,2023Q3,ai_applications,0.336672,<1M,web
V0266,2023Q4,ai_applications,0.463392,<1M,web
V0266,2024Q1,ai_applications,0.38016,<1M,web
V0266,2024Q2,ai_applications,0.449376,<1M,web
V0266,2024Q3,ai_applications,0.454752,<1M,web
V0266,2024Q4,ai_applications,0.449184,<1M,web
V0266,2025Q1,ai_applications,0.499584,<1M,web
V0266,2025Q2,ai_applications,0.5592,<1M,web
V0266,2025Q3,ai_applications,,no_data,none
V0266,2025Q4,ai_applications,,no_data,none
V0267,2023Q1,ai_applications,1.177632,1-3M,web
V0267,2023Q2,ai_applications,1.18896,1-3M,web
V0267,2023Q3,ai_applications,1.257216,1-3M,web
V0267,2023Q4,ai_applications,1.297824,1-3M,web
V0267,2024Q1,ai_applications,1.090656,1-3M,web
V0267,2024Q2,ai_applications,0.871872,<1M,web
V0267,2024Q3,ai_applications,0.888096,<1M,web
V0267,2024Q4,ai_applications,0.897696,<1M,web
V0267,2025Q1,ai_applications,0.747936,<1M,web
V0267,2025Q2,ai_applications,0.802464,<1M,web
V0267,2025Q3,ai_applications,0.1512,<1M,web
V0267,2025Q4,ai_applications,,no_data,none
V0268,2023Q1,ai_applications,13.691984,10-30M,spend
V0268,2023Q2,ai_applications,13.733166,10-30M,spend
V0268,2023Q3,ai_applications,17.941746,10-30M,spend
V0268,2023Q4,ai_applications,15.26717,10-30M,spend
V0268,2024Q1,ai_applications,15.302026,10-30M,spend
V0268,2024Q2,ai_applications,13.069136,10-30M,spend
V0268,2024Q3,ai_applications,17.960012,10-30M,spend
V0268,2024Q4,ai_applications,19.224626,10-30M,spend
V0268,2025Q1,ai_applications,23.54733,10-30M,spend
V0268,2025Q2,ai_applications,342.0,>100M,jobs
V0268,2025Q3,ai_applications,354.0,>100M,jobs
V0268,2025Q4,ai_applications,39.696352,30-100M,spend
V0269,2023Q1,ai_applications,5.438954,3-10M,spend
V0269,2023Q2,ai_applications,7.840997999999999,3-10M,spend
V0269,2023Q3,ai_applications,7.986358,3-10M,spend
V0269,2023Q4,ai_applications,9.47462,3-10M,spend
V0269,2024Q1,ai_applications,11.384732,10-30M,spend
V0269,2024Q2,ai_applications,11.58522,10-30M,spend
V0269,2024Q3,ai_applications,11.38665,10-30M,spend
V0269,2024Q4,ai_applications,10.640248,10-30M,spend
V0269,2025Q1,ai_applications,10.49675,10-30M,spend
V0269,2025Q2,ai_applications,0.746016,<1M,web
V0269,2025Q3,ai_applications,0.722784,<1M,web
V0269,2025Q4,ai_applications,5.106928,3-10M,spend
V0270,2023Q1,ai_applications,0.517632,<1M,web
V0270,2023Q2,ai_applications,0.565536,<1M,web
V0270,2023Q3,ai_applications,0.543168,<1M,web
V0270,2023Q4,ai_applications,0.45456,<1M,web
V0270,2024Q1,ai_applications,0.600528,<1M,web
V0270,2024Q2,ai_applications,0.829536,<1M,web
V0270,2024Q3,ai_applications,0.851232,<1M,web
V0270,2024Q4,ai_applications,0.879744,<1M,web
V0270,2025Q1,ai_applications,1.106688,1-3M,web
V0270,2025Q2,ai_applications,1.315776,1-3M,web
V0270,2025Q3,ai_applications,1.58784,1-3M,web
V0270,2025Q4,ai_applications,1.706784,1-3M,web
V0271,2023Q1,security,52.44,30-100M,jobs
V0271,2023Q2,security,63.48,30-100M,jobs
V0271,2023Q3,security,66.24,30-100M,jobs
V0271,2023Q4,security,2.76,1-3M,jobs
V0271,2024Q1,security,0.0,<1M,jobs
V0271,2024Q2,security,0.0,<1M,jobs
V0271,2024Q3,security,0.0,<1M,jobs
V0271,2024Q4,security,0.0,<1M,jobs
V0271,2025Q1,security,0.0,<1M,jobs
V0271,2025Q2,security,0.0,<1M,jobs
V0271,2025Q3,security,0.0,<1M,jobs
V0271,2025Q4,security,0.0,<1M,jobs
V0272,2023Q1,security,13.8,10-30M,jobs
V0272,2023Q2,security,13.8,10-30M,jobs
V0272,2023Q3,security,13.8,10-30M,jobs
V0272,2023Q4,security,16.56,10-30M,jobs
V0272,2024Q1,security,16.56,10-30M,jobs
V0272,2024Q2,security,19.32,10-30M,jobs
V0272,2024Q3,security,19.32,10-30M,jobs
V0272,2024Q4,security,22.08,10-30M,jobs
V0272,2025Q1,security,24.84,10-30M,jobs
V0272,2025Q2,security,24.84,10-30M,jobs
V0272,2025Q3,security,24.84,10-30M,jobs
V0272,2025Q4,security,27.6,10-30M,jobs
V0273,2023Q1,security,5.52,3-10M,jobs
V0273,2023Q2,security,5.52,3-10M,jobs
V0273,2023Q3,security,5.52,3-10M,jobs
V0273,2023Q4,security,5.52,3-10M,jobs
V0273,2024Q1,security,5.52,3-10M,jobs
V0273,2024Q2,security,5.52,3-10M,jobs
V0273,2024Q3,security,0.0,<1M,jobs
V0273,2024Q4,security,0.0,<1M,jobs
V0273,2025Q1,security,0.0,<1M,jobs
V0273,2025Q2,security,0.0,<1M,jobs
V0273,2025Q3,security,0.0,<1M,jobs
V0273,2025Q4,security,0.0,<1M,jobs
V0274,2023Q1,security,7.727283999999999,3-10M,spend
V0274,2023Q2,security,10.501898,10-30M,spend
V0274,2023Q3,security,7.523528,3-10M,spend
V0274,2023Q4,security,8.74325,3-10M,spend
V0274,2024Q1,security,12.98739,10-30M,spend
V0274,2024Q2,security,9.796106,3-10M,spend
V0274,2024Q3,security,18.845226,10-30M,spend
V0274,2024Q4,security,17.062912,10-30M,spend
V0274,2025Q1,security,21.806328,10-30M,spend
V0274,2025Q2,security,26.087156,10-30M,spend
V0274,2025Q3,security,28.127352,10-30M,spend
V0274,2025Q4,security,24.136078,10-30M,spend
V0275,2023Q1,security,2.76,1-3M,jobs
V0275,2023Q2,security,2.76,1-3M,jobs
V0275,2023Q3,security,2.76,1-3M,jobs
V0275,2023Q4,security,2.76,1-3M,jobs
V0275,2024Q1,security,2.76,1-3M,jobs
V0275,2024Q2,security,2.76,1-3M,jobs
V0275,2024Q3,security,2.76,1-3M,jobs
V0275,2024Q4,security,0.0,<1M,jobs
V0275,2025Q1,security,0.0,<1M,jobs
V0275,2025Q2,security,0.0,<1M,jobs
V0275,2025Q3,security,0.0,<1M,jobs
V0275,2025Q4,security,0.0,<1M,jobs
V0276,2023Q1,security,22.08,10-30M,jobs
V0276,2023Q2,security,22.08,10-30M,jobs
V0276,2023Q3,security,22.08,10-30M,jobs
V0276,2023Q4,security,22.08,10-30M,jobs
V0276,2024Q1,security,22.08,10-30M,jobs
V0276,2024Q2,security,22.08,10-30M,jobs
V0276,2024Q3,security,0.0,<1M,jobs
V0276,2024Q4,security,0.0,<1M,jobs
V0276,2025Q1,security,0.0,<1M,jobs
V0276,2025Q2,security,0.0,<1M,jobs
V0276,2025Q3,security,0.0,<1M,jobs
V0276,2025Q4,security,0.0,<1M,jobs
V0277,2023Q1,security,0.226176,<1M,web
V0277,2023Q2,security,0.300864,<1M,web
V0277,2023Q3,security,0.25344,<1M,web
V0277,2023Q4,security,0.315072,<1M,web
V0277,2024Q1,security,0.369024,<1M,web
V0277,2024Q2,security,0.381504,<1M,web
V0277,2024Q3,security,0.34944,<1M,web
V0277,2024Q4,security,0.33408,<1M,web
V0277,2025Q1,security,0.493632,<1M,web
V0277,2025Q2,security,0.45696,<1M,web
V0277,2025Q3,security,0.45792,<1M,web
V0277,2025Q4,security,0.56544,<1M,web
V0278,2023Q1,security,0.219072,<1M,web
V0278,2023Q2,security,0.283776,<1M,web
V0278,2023Q3,security,0.27168,<1M,web
V0278,2023Q4,security,0.317952,<1M,web
V0278,2024Q1,security,0.409344,<1M,web
V0278,2024Q2,security,0.385344,<1M,web
V0278,2024Q3,security,0.377088,<1M,web
V0278,2024Q4,security,0.542592,<1M,web
V0278,2025Q1,security,0.464448,<1M,web
V0278,2025Q2,security,0.520704,<1M,web
V0278,2025Q3,security,0.402432,<1M,web
V0278,2025Q4,security,0.393216,<1M,web
V0279,2023Q1,security,0.157056,<1M,web
V0279,2023Q2,security,0.187584,<1M,web
V0279,2023Q3,security,0.189312,<1M,web
V0279,2023Q4,security,0.188928,<1M,web
V0279,2024Q1,security,0.237504,<1M,web
V0279,2024Q2,security,0.18144,<1M,web
V0279,2024Q3,security,0.22944,<1M,web
V0279,2024Q4,security,0.228288,<1M,web
V0279,2025Q1,security,0.24768,<1M,web
V0279,2025Q2,security,0.271296,<1M,web
V0279,2025Q3,security,0.311232,<1M,web
V0279,2025Q4,security,0.278208,<1M,web
V0280,2023Q1,security,0.143424,<1M,web
V0280,2023Q2,security,0.169728,<1M,web
V0280,2023Q3,security,0.176832,<1M,web
V0280,2023Q4,security,0.164736,<1M,web
V0280,2024Q1,security,0.140736,<1M,web
V0280,2024Q2,security,0.213312,<1M,web
V0280,2024Q3,security,0.225984,<1M,web
V0280,2024Q4,security,0.191808,<1M,web
V0280,2025Q1,security,0.285504,<1M,web
V0280,2025Q2,security,0.214272,<1M,web
V0280,2025Q3,security,0.2448,<1M,web
V0280,2025Q4,security,0.234048,<1M,web
V0281,2023Q1,security,13.8,10-30M,jobs
V0281,2023Q2,security,13.8,10-30M,jobs
V0281,2023Q3,security,13.8,10-30M,jobs
V0281,2023Q4,security,0.0,<1M,jobs
V0281,2024Q1,security,0.0,<1M,jobs
V0281,2024Q2,security,0.0,<1M,jobs
V0281,2024Q3,security,0.0,<1M,jobs
V0281,2024Q4,security,0.0,<1M,jobs
V0281,2025Q1,security,0.0,<1M,jobs
V0281,2025Q2,security,0.0,<1M,jobs
V0281,2025Q3,security,0.0,<1M,jobs
V0281,2025Q4,security,0.0,<1M,jobs
V0282,2023Q1,security,0.127872,<1M,web
V0282,2023Q2,security,0.112512,<1M,web
V0282,2023Q3,security,0.102912,<1M,web
V0282,2023Q4,security,0.119424,<1M,web
V0282,2024Q1,security,0.139584,<1M,web
V0282,2024Q2,security,0.165504,<1M,web
V0282,2024Q3,security,0.167616,<1M,web
V0282,2024Q4,security,0.210048,<1M,web
V0282,2025Q1,security,0.216192,<1M,web
V0282,2025Q2,security,0.239808,<1M,web
V0282,2025Q3,security,0.228288,<1M,web
V0282,2025Q4,security,0.239616,<1M,web
V0283,2023Q1,security,11.04,10-30M,jobs
V0283,2023Q2,security,11.04,10-30M,jobs
V0283,2023Q3,security,11.04,10-30M,jobs
V0283,2023Q4,security,11.04,10-30M,jobs
V0283,2024Q1,security,13.8,10-30M,jobs
V0283,2024Q2,security,13.8,10-30M,jobs
V0283,2024Q3,security,13.8,10-30M,jobs
V0283,2024Q4,security,16.56,10-30M,jobs
V0283,2025Q1,security,16.56,10-30M,jobs
V0283,2025Q2,security,16.56,10-30M,jobs
V0283,2025Q3,security,19.32,10-30M,jobs
V0283,2025Q4,security,19.32,10-30M,jobs
V0284,2023Q1,security,16.56,10-30M,jobs
V0284,2023Q2,security,16.56,10-30M,jobs
V0284,2023Q3,security,19.32,10-30M,jobs
V0284,2023Q4,security,38.64,30-100M,jobs
V0284,2024Q1,security,46.92,30-100M,jobs
V0284,2024Q2,security,44.16,30-100M,jobs
V0284,2024Q3,security,52.44,30-100M,jobs
V0284,2024Q4,security,60.72,30-100M,jobs
V0284,2025Q1,security,77.28,30-100M,jobs
V0284,2025Q2,security,74.52,30-100M,jobs
V0284,2025Q3,security,91.08,30-100M,jobs
V0284,2025Q4,security,107.64,>100M,jobs
V0285,2023Q1,security,35.88,30-100M,jobs
V0285,2023Q2,security,38.64,30-100M,jobs
V0285,2023Q3,security,35.88,30-100M,jobs
V0285,2023Q4,security,0.0,<1M,jobs
V0285,2024Q1,security,0.0,<1M,jobs
V0285,2024Q2,security,0.0,<1M,jobs
V0285,2024Q3,security,0.0,<1M,jobs
V0285,2024Q4,security,0.0,<1M,jobs
V0285,2025Q1,security,0.0,<1M,jobs
V0285,2025Q2,security,0.0,<1M,jobs
V0285,2025Q3,security,0.0,<1M,jobs
V0285,2025Q4,security,0.0,<1M,jobs
V0286,2023Q1,security,5.52,3-10M,jobs
V0286,2023Q2,security,5.52,3-10M,jobs
V0286,2023Q3,security,5.52,3-10M,jobs
V0286,2023Q4,security,13.8,10-30M,jobs
V0286,2024Q1,security,16.56,10-30M,jobs
V0286,2024Q2,security,19.32,10-30M,jobs
V0286,2024Q3,security,22.08,10-30M,jobs
V0286,2024Q4,security,27.6,10-30M,jobs
V0286,2025Q1,security,30.36,30-100M,jobs
V0286,2025Q2,security,35.88,30-100M,jobs
V0286,2025Q3,security,41.4,30-100M,jobs
V0286,2025Q4,security,44.16,30-100M,jobs
V0287,2023Q1,security,19.32,10-30M,jobs
V0287,2023Q2,security,22.08,10-30M,jobs
V0287,2023Q3,security,22.08,10-30M,jobs
V0287,2023Q4,security,24.84,10-30M,jobs
V0287,2024Q1,security,24.84,10-30M,jobs
V0287,2024Q2,security,30.36,30-100M,jobs
V0287,2024Q3,security,27.6,10-30M,jobs
V0287,2024Q4,security,27.6,10-30M,jobs
V0287,2025Q1,security,33.12,30-100M,jobs
V0287,2025Q2,security,35.88,30-100M,jobs
V0287,2025Q3,security,38.64,30-100M,jobs
V0287,2025Q4,security,35.88,30-100M,jobs
V0288,2023Q1,security,0.355776,<1M,web
V0288,2023Q2,security,0.418368,<1M,web
V0288,2023Q3,security,0.38688,<1M,web
V0288,2023Q4,security,0.429504,<1M,web
V0288,2024Q1,security,0.613632,<1M,web
V0288,2024Q2,security,0.591744,<1M,web
V0288,2024Q3,security,0.475008,<1M,web
V0288,2024Q4,security,0.587712,<1M,web
V0288,2025Q1,security,0.65856,<1M,web
V0288,2025Q2,security,0.703488,<1M,web
V0288,2025Q3,security,0.561408,<1M,web
V0288,2025Q4,security,0.516864,<1M,web
V0289,2023Q1,security,1.446912,1-3M,web
V0289,2023Q2,security,1.792128,1-3M,web
V0289,2023Q3,security,1.806912,1-3M,web
V0289,2023Q4,security,2.547264,1-3M,web
V0289,2024Q1,security,2.385408,1-3M,web
V0289,2024Q2,security,3.170112,3-10M,web
V0289,2024Q3,security,2.533824,1-3M,web
V0289,2024Q4,security,2.392128,1-3M,web
V0289,2025Q1,security,2.631168,1-3M,web
V0289,2025Q2,security,2.574336,1-3M,web
V0289,2025Q3,security,3.070848,3-10M,web
V0289,2025Q4,security,2.347008,1-3M,web
V0290,2023Q1,security,2.476222,1-3M,spend
V0290,2023Q2,security,2.593312,1-3M,spend
V0290,2023Q3,security,3.027496,3-10M,spend
V0290,2023Q4,security,3.2825059999999997,3-10M,spend
V0290,2024Q1,security,3.5914879999999996,3-10M,spend
V0290,2024Q2,security,3.258198,3-10M,spend
V0290,2024Q3,security,4.2998,3-10M,spend
V0290,2024Q4,security,3.337846,3-10M,spend
V0290,2025Q1,security,4.834312,3-10M,spend
V0290,2025Q2,security,3.8355199999999994,3-10M,spend
V0290,2025Q3,security,4.38464,3-10M,spend
V0290,2025Q4,security,4.238872,3-10M,spend
V0291,2023Q1,security,0.176448,<1M,web
V0291,2023Q2,security,0.21216,<1M,web
V0291,2023Q3,security,0.203136,<1M,web
V0291,2023Q4,security,0.25248,<1M,web
V0291,2024Q1,security,0.276096,<1M,web
V0291,2024Q2,security,0.262272,<1M,web
V0291,2024Q3,security,0.290688,<1M,web
V0291,2024Q4,security,0.299136,<1M,web
V0291,2025Q1,security,0.31776,<1M,web
V0291,2025Q2,security,0.296832,<1M,web
V0291,2025Q3,security,0.362112,<1M,web
V0291,2025Q4,security,0.394944,<1M,web
V0292,2023Q1,security,0.414528,<1M,web
V0292,2023Q2,security,0.426624,<1M,web
V0292,2023Q3,security,0.45888,<1M,web
V0292,2023Q4,security,0.463104,<1M,web
V0292,2024Q1,security,0.636672,<1M,web
V0292,2024Q2,security,0.576192,<1M,web
V0292,2024Q3,security,0.589632,<1M,web
V0292,2024Q4,security,0.563328,<1M,web
V0292,2025Q1,security,0.679104,<1M,web
V0292,2025Q2,security,0.542592,<1M,web
V0292,2025Q3,security,0.631296,<1M,web
V0292,2025Q4,security,0.55968,<1M,web
V0293,2023Q1,security,30.36,30-100M,jobs
V0293,2023Q2,security,35.88,30-100M,jobs
V0293,2023Q3,security,33.12,30-100M,jobs
V0293,2023Q4,security,41.4,30-100M,jobs
V0293,2024Q1,security,35.88,30-100M,jobs
V0293,2024Q2,security,44.16,30-100M,jobs
V0293,2024Q3,security,46.92,30-100M,jobs
V0293,2024Q4,security,46.92,30-100M,jobs
V0293,2025Q1,security,49.68,30-100M,jobs
V0293,2025Q2,security,55.2,30-100M,jobs
V0293,2025Q3,security,57.96,30-100M,jobs
V0293,2025Q4,security,57.96,30-100M,jobs
V0294,2023Q1,security,0.336192,<1M,web
V0294,2023Q2,security,0.410688,<1M,web
V0294,2023Q3,security,0.372096,<1M,web
V0294,2023Q4,security,0.427584,<1M,web
V0294,2024Q1,security,0.448512,<1M,web
V0294,2024Q2,security,0.492288,<1M,web
V0294,2024Q3,security,0.517632,<1M,web
V0294,2024Q4,security,0.513408,<1M,web
V0294,2025Q1,security,0.54624,<1M,web
V0294,2025Q2,security,0.601344,<1M,web
V0294,2025Q3,security,0.449472,<1M,web
V0294,2025Q4,security,0.537408,<1M,web
V0295,2023Q1,security,0.23904,<1M,web
V0295,2023Q2,security,0.195072,<1M,web
V0295,2023Q3,security,0.257664,<1M,web
V0295,2023Q4,security,0.290112,<1M,web
V0295,2024Q1,security,0.2688,<1M,web
V0295,2024Q2,security,0.283392,<1M,web
V0295,2024Q3,security,0.278976,<1M,web
V0295,2024Q4,security,0.259584,<1M,web
V0295,2025Q1,security,0.297408,<1M,web
V0295,2025Q2,security,0.31296,<1M,web
V0295,2025Q3,security,0.338688,<1M,web
V0295,2025Q4,security,0.269952,<1M,web
V0296,2023Q1,security,5.52,3-10M,jobs
V0296,2023Q2,security,5.52,3-10M,jobs
V0296,2023Q3,security,5.52,3-10M,jobs
V0296,2023Q4,security,5.52,3-10M,jobs
V0296,2024Q1,security,5.52,3-10M,jobs
V0296,2024Q2,security,5.52,3-10M,jobs
V0296,2024Q3,security,13.8,10-30M,jobs
V0296,2024Q4,security,13.8,10-30M,jobs
V0296,2025Q1,security,13.8,10-30M,jobs
V0296,2025Q2,security,16.56,10-30M,jobs
V0296,2025Q3,security,19.32,10-30M,jobs
V0296,2025Q4,security,24.84,10-30M,jobs
V0297,2023Q1,security,0.25248,<1M,web
V0297,2023Q2,security,0.37632,<1M,web
V0297,2023Q3,security,0.276864,<1M,web
V0297,2023Q4,security,0.356544,<1M,web
V0297,2024Q1,security,0.411264,<1M,web
V0297,2024Q2,security,0.373632,<1M,web
V0297,2024Q3,security,0.316416,<1M,web
V0297,2024Q4,security,0.386112,<1M,web
V0297,2025Q1,security,0.371712,<1M,web
V0297,2025Q2,security,0.361728,<1M,web
V0297,2025Q3,security,0.378048,<1M,web
V0297,2025Q4,security,0.321792,<1M,web
V0298,2023Q1,security,0.317184,<1M,web
V0298,2023Q2,security,0.340608,<1M,web
V0298,2023Q3,security,0.280704,<1M,web
V0298,2023Q4,security,0.2784,<1M,web
V0298,2024Q1,security,0.376128,<1M,web
V0298,2024Q2,security,0.37632,<1M,web
V0298,2024Q3,security,0.307392,<1M,web
V0298,2024Q4,security,0.341184,<1M,web
V0298,2025Q1,security,0.182016,<1M,web
V0298,2025Q2,security,0.046656,<1M,web
V0298,2025Q3,security,,no_data,none
V0298,2025Q4,security,,no_data,none
V0299,2023Q1,security,8.28,3-10M,jobs
V0299,2023Q2,security,8.28,3-10M,jobs
V0299,2023Q3,security,11.04,10-30M,jobs
V0299,2023Q4,security,11.04,10-30M,jobs
V0299,2024Q1,security,11.04,10-30M,jobs
V0299,2024Q2,security,13.8,10-30M,jobs
V0299,2024Q3,security,11.04,10-30M,jobs
V0299,2024Q4,security,22.08,10-30M,jobs
V0299,2025Q1,security,24.84,10-30M,jobs
V0299,2025Q2,security,30.36,30-100M,jobs
V0299,2025Q3,security,30.36,30-100M,jobs
V0299,2025Q4,security,41.4,30-100M,jobs
V0300,2023Q1,security,0.600576,<1M,web
V0300,2023Q2,security,0.572544,<1M,web
V0300,2023Q3,security,0.637056,<1M,web
V0300,2023Q4,security,0.62208,<1M,web
V0300,2024Q1,security,0.51456,<1M,web
V0300,2024Q2,security,0.539904,<1M,web
V0300,2024Q3,security,0.366528,<1M,web
V0300,2024Q4,security,0.210624,<1M,web
V0300,2025Q1,security,0.163008,<1M,web
V0300,2025Q2,security,0.035136,<1M,web
V0300,2025Q3,security,,no_data,none
V0300,2025Q4,security,,no_data,none
V0301,2023Q1,security,13.8,10-30M,jobs
V0301,2023Q2,security,13.8,10-30M,jobs
V0301,2023Q3,security,13.8,10-30M,jobs
V0301,2023Q4,security,13.8,10-30M,jobs
V0301,2024Q1,security,13.8,10-30M,jobs
V0301,2024Q2,security,2.76,1-3M,jobs
V0301,2024Q3,security,0.0,<1M,jobs
V0301,2024Q4,security,0.0,<1M,jobs
V0301,2025Q1,security,0.0,<1M,jobs
V0301,2025Q2,security,0.0,<1M,jobs
V0301,2025Q3,security,0.0,<1M,jobs
V0301,2025Q4,security,0.0,<1M,jobs
V0302,2023Q1,security,1.62884,1-3M,spend
V0302,2023Q2,security,1.696404,1-3M,spend
V0302,2023Q3,security,1.7908939999999998,1-3M,spend
V0302,2023Q4,security,1.966504,1-3M,spend
V0302,2024Q1,security,2.502698,1-3M,spend
V0302,2024Q2,security,3.172918,3-10M,spend
V0302,2024Q3,security,3.1402559999999995,3-10M,spend
V0302,2024Q4,security,2.634502,1-3M,spend
V0302,2025Q1,security,2.8246919999999993,1-3M,spend
