vendor_id,quarter,arr_m,headcount,growth
V0316,2023Q3,5.809571,25,0.028953
V0316,2023Q4,5.784165,26,-0.004373
V0316,2024Q1,6.041688,27,0.044522
V0316,2024Q2,6.502455,28,0.076265
V0316,2024Q3,7.042733,28,0.083088
V0316,2024Q4,7.223831,28,0.025714
V0316,2025Q1,7.210882,25,-0.001793
V0316,2025Q2,6.363491,23,-0.117516
V0316,2025Q3,5.120934,15,-0.195263
V0316,2025Q4,3.396336,10,-0.336774
V0317,2023Q1,4.989788,25,0.084240
V0317,2023Q2,5.405351,28,0.083283
V0317,2023Q3,5.753960,30,0.064493
V0317,2023Q4,6.217322,33,0.080529
V0317,2024Q1,6.645630,37,0.068889
V0317,2024Q2,7.128448,40,0.072652
V0317,2024Q3,7.839080,44,0.099689
V0317,2024Q4,8.605256,48,0.097738
V0317,2025Q1,9.460807,53,0.099422
V0317,2025Q2,10.439854,58,0.103484
V0317,2025Q3,11.650668,64,0.115980
V0317,2025Q4,13.210732,70,0.133903
V0318,2023Q1,5.308772,29,0.033653
V0318,2023Q2,5.532743,29,0.042189
V0318,2023Q3,5.867078,30,0.060429
V0318,2023Q4,6.203710,31,0.057376
V0318,2024Q1,6.668019,31,0.074844
V0318,2024Q2,7.062341,32,0.059136
V0318,2024Q3,7.262043,39,0.028277
V0318,2024Q4,8.011406,46,0.103189
V0318,2025Q1,9.524488,55,0.188866
V0318,2025Q2,11.223125,66,0.178344
V0318,2025Q3,13.412099,79,0.195041
V0318,2025Q4,15.961451,94,0.190079
V0319,2023Q1,6.000358,49,0.042327
V0319,2023Q2,6.495657,52,0.082545
V0319,2023Q3,6.790997,54,0.045467
V0319,2023Q4,7.209419,57,0.061614
V0319,2024Q1,7.542740,60,0.046234
V0319,2024Q2,8.117803,63,0.076241
V0319,2024Q3,8.534501,66,0.051331
V0319,2024Q4,9.096009,70,0.065793
V0319,2025Q1,9.042595,73,-0.005872
V0319,2025Q2,9.106480,77,0.007065
V0319,2025Q3,9.666890,81,0.061540
V0319,2025Q4,10.241944,85,0.059487
V0320,2023Q1,2.370199,6,0.067554
V0320,2023Q2,2.623667,7,0.106939
V0320,2023Q3,2.771072,7,0.056183
V0320,2023Q4,2.913177,7,0.051282
V0320,2024Q1,3.033311,8,0.041238
V0320,2024Q2,3.214054,8,0.059586
V0320,2024Q3,3.218565,7,0.001404
V0320,2024Q4,2.885538,7,-0.103471
V0320,2025Q1,2.550553,6,-0.116091
V0320,2025Q2,2.350401,6,-0.078474
V0320,2025Q3,2.188897,5,-0.068713
V0320,2025Q4,2.077729,5,-0.050787
V0321,2023Q1,3.692284,13,0.048773
V0321,2023Q2,3.955483,13,0.071283
V0321,2023Q3,4.249837,14,0.074417
V0321,2023Q4,4.520137,15,0.063602
V0321,2024Q1,4.707385,16,0.041425
V0321,2024Q2,4.963346,17,0.054374
V0321,2024Q3,5.198980,18,0.047475
V0321,2024Q4,5.570472,19,0.071455
V0321,2025Q1,6.131350,20,0.100688
V0321,2025Q2,6.637897,24,0.082616
V0321,2025Q3,7.257473,29,0.093339
V0321,2025Q4,8.971121,34,0.236122
V0322,2023Q1,4.481554,27,0.024327
V0322,2023Q2,4.591350,27,0.024500
V0322,2023Q3,4.719849,28,0.027987
V0322,2023Q4,4.693153,28,-0.005656
V0322,2024Q1,4.661815,34,-0.006677
V0322,2024Q2,4.995120,42,0.071497
V0322,2024Q3,6.067001,51,0.214585
V0322,2024Q4,7.407660,62,0.220976
V0322,2025Q1,9.103116,76,0.228879
V0322,2025Q2,10.810424,93,0.187552
V0322,2025Q3,12.800503,113,0.184089
V0322,2025Q4,15.211659,138,0.188364
V0323,2023Q1,20.152777,143,0.037141
V0323,2023Q2,21.743641,148,0.078940
V0323,2023Q3,22.883035,154,0.052401
V0323,2023Q4,23.841492,161,0.041885
V0323,2024Q1,24.088838,167,0.010375
V0323,2024Q2,25.592318,174,0.062414
V0323,2024Q3,26.959786,181,0.053433
V0323,2024Q4,28.172818,189,0.044994
V0323,2025Q1,29.021345,196,0.030119
V0323,2025Q2,30.106471,204,0.037391
V0323,2025Q3,31.077228,213,0.032244
V0323,2025Q4,32.977197,222,0.061137
V0324,2023Q1,2.620198,8,0.164670
V0324,2023Q2,3.096939,10,0.181949
V0324,2023Q3,3.671153,11,0.185413
V0324,2023Q4,4.406392,13,0.200275
V0324,2024Q1,5.282485,16,0.198823
V0324,2024Q2,6.332096,18,0.198697
V0324,2024Q3,7.524267,19,0.188274
V0324,2024Q4,8.606960,19,0.143894
V0324,2025Q1,8.855251,19,0.028848
V0324,2025Q2,9.072642,19,0.024549
V0324,2025Q3,8.922935,19,-0.016501
V0324,2025Q4,8.796242,19,-0.014199
V0325,2023Q1,13.212335,75,0.025422
V0325,2023Q2,14.138139,80,0.070071
V0325,2023Q3,15.484657,85,0.095240
V0325,2023Q4,17.041133,90,0.100517
V0325,2024Q1,18.622934,96,0.092823
V0325,2024Q2,20.622008,102,0.107345
V0325,2024Q3,21.673856,108,0.051006
V0325,2024Q4,23.453484,115,0.082109
V0325,2025Q1,24.188766,122,0.031351
V0325,2025Q2,25.394870,129,0.049862
V0325,2025Q3,26.874854,137,0.058279
V0325,2025Q4,28.767033,146,0.070407
V0326,2023Q1,0.873724,6,0.033462
V0326,2023Q2,0.894301,7,0.023551
V0326,2023Q3,0.928193,7,0.037897
V0326,2023Q4,0.961220,7,0.035583
V0326,2024Q1,0.970212,8,0.009354
V0326,2024Q2,1.016251,8,0.047452
V0326,2024Q3,1.040961,8,0.024315
V0326,2024Q4,1.067806,10,0.025789
V0326,2025Q1,1.129903,11,0.058153
V0326,2025Q2,1.275994,13,0.129295
V0326,2025Q3,1.473495,15,0.154782
V0326,2025Q4,1.682681,17,0.141966
V0327,2023Q1,4.014092,21,0.083253
V0327,2023Q2,4.291670,23,0.069151
V0327,2023Q3,4.514567,25,0.051937
V0327,2023Q4,4.932135,27,0.092494
V0327,2024Q1,5.512111,30,0.117591
V0327,2024Q2,5.942355,33,0.078054
V0327,2024Q3,6.647484,36,0.118662
V0327,2024Q4,7.606467,40,0.144262
V0327,2025Q1,8.310042,44,0.092497
V0327,2025Q2,9.164681,48,0.102844
V0327,2025Q3,10.026240,52,0.094009
V0327,2025Q4,11.147571,57,0.111840
V0328,2023Q1,0.667945,4,0.036086
V0328,2023Q2,0.700859,4,0.049276
V0328,2023Q3,0.745755,5,0.064059
V0328,2023Q4,0.750457,5,0.006306
V0328,2024Q1,0.768327,5,0.023812
V0328,2024Q2,0.794073,5,0.033509
V0328,2024Q3,0.834172,5,0.050497
V0328,2024Q4,0.854785,5,0.024712
V0328,2025Q1,0.800649,4,-0.063334
V0328,2025Q2,0.726193,4,-0.092994
V0328,2025Q3,0.669455,4,-0.078131
V0328,2025Q4,0.602447,3,-0.100093
V0329,2023Q1,4.431378,25,0.054349
V0329,2023Q2,4.663766,27,0.052441
V0329,2023Q3,4.933230,28,0.057778
V0329,2023Q4,5.060541,30,0.025807
V0329,2024Q1,5.239492,32,0.035362
V0329,2024Q2,5.357848,34,0.022589
V0329,2024Q3,5.672659,36,0.058757
V0329,2024Q4,6.147604,38,0.083725
V0329,2025Q1,6.404240,40,0.041746
V0329,2025Q2,6.434645,42,0.004748
V0329,2025Q3,6.666518,45,0.036035
V0329,2025Q4,6.902558,47,0.035407
V0330,2023Q1,12.344461,83,0.017769
V0330,2023Q2,12.621573,86,0.022448
V0330,2023Q3,13.077326,90,0.036109
V0330,2023Q4,13.976416,93,0.068752
V0330,2024Q1,14.810415,97,0.059672
V0330,2024Q2,15.164041,100,0.023877
V0330,2024Q3,15.486070,104,0.021236
V0330,2024Q4,16.518204,122,0.066649
V0330,2025Q1,17.561675,144,0.063171
V0330,2025Q2,20.436854,169,0.163719
V0330,2025Q3,24.380834,199,0.192984
V0330,2025Q4,28.998631,234,0.189403
V0331,2023Q1,0.352052,2,0.173508
V0331,2023Q2,0.416259,3,0.182379
V0331,2023Q3,0.491513,3,0.180785
V0331,2023Q4,0.587891,4,0.196086
V0331,2024Q1,0.697999,4,0.187293
V0331,2024Q2,0.840908,5,0.204740
V0331,2024Q3,1.001020,6,0.190404
V0331,2024Q4,1.199889,6,0.198666
V0331,2025Q1,1.353237,6,0.127802
V0331,2025Q2,1.432363,6,0.058472
V0331,2025Q3,1.524469,7,0.064304
V0331,2025Q4,1.609722,7,0.055923
V0332,2023Q1,5.680626,33,0.057708
V0332,2023Q2,5.663255,34,-0.003058
V0332,2023Q3,5.766371,36,0.018208
V0332,2023Q4,5.993668,38,0.039418
V0332,2024Q1,6.169626,40,0.029357
V0332,2024Q2,6.446766,42,0.044920
V0332,2024Q3,6.851978,45,0.062855
V0332,2024Q4,7.501465,47,0.094788
V0332,2025Q1,8.062702,50,0.074817
V0332,2025Q2,8.329406,52,0.033079
V0332,2025Q3,8.300702,55,-0.003446
V0332,2025Q4,8.484085,58,0.022092
V0333,2023Q1,2.953549,24,-0.001181
V0333,2023Q2,2.928325,25,-0.008540
V0333,2023Q3,2.925670,25,-0.000906
V0333,2023Q4,2.947809,25,0.007567
V0333,2024Q1,3.012579,25,0.021972
V0333,2024Q2,3.071644,26,0.019606
V0333,2024Q3,3.244522,26,0.056282
V0333,2024Q4,3.366253,26,0.037519
V0333,2025Q1,3.356275,23,-0.002964
V0333,2025Q2,3.124862,21,-0.068949
V0333,2025Q3,2.918589,19,-0.066010
V0333,2025Q4,2.636964,17,-0.096493
V0334,2023Q1,6.950909,25,0.146995
V0334,2023Q2,8.031050,29,0.155396
V0334,2023Q3,9.272723,33,0.154609
V0334,2023Q4,10.786015,37,0.163198
V0334,2024Q1,12.702129,42,0.177648
V0334,2024Q2,14.524580,48,0.143476
V0334,2024Q3,17.329409,55,0.193109
V0334,2024Q4,21.142559,55,0.220039
V0334,2025Q1,24.170911,54,0.143235
V0334,2025Q2,24.357757,53,0.007730
V0334,2025Q3,24.377593,52,0.000814
V0334,2025Q4,23.501525,51,-0.035937
V0335,2023Q1,40.126150,193,0.024416
V0335,2023Q2,41.369170,201,0.030978
V0335,2023Q3,42.600482,209,0.029764
V0335,2023Q4,45.880265,218,0.076989
V0335,2024Q1,47.805047,226,0.041952
V0335,2024Q2,50.095346,236,0.047909
V0335,2024Q3,51.925976,245,0.036543
V0335,2024Q4,55.601033,255,0.070775
V0335,2025Q1,59.905981,265,0.077426
V0335,2025Q2,61.633082,276,0.028830
V0335,2025Q3,62.583064,287,0.015413
V0335,2025Q4,64.712464,298,0.034025
V0336,2023Q1,6.947458,28,0.077515
V0336,2023Q2,7.468250,30,0.074962
V0336,2023Q3,7.844722,32,0.050410
V0336,2023Q4,8.266613,34,0.053780
V0336,2024Q1,8.853885,36,0.071041
V0336,2024Q2,9.461726,39,0.068652
V0336,2024Q3,10.140185,41,0.071706
V0336,2024Q4,10.930465,44,0.077935
V0336,2025Q1,11.707922,47,0.071128
V0336,2025Q2,12.846046,50,0.097210
V0336,2025Q3,13.588891,54,0.057827
V0336,2025Q4,14.580401,57,0.072965
V0337,2023Q1,18.462362,93,0.065616
V0337,2023Q2,19.918039,98,0.078846
V0337,2023Q3,21.537819,104,0.081322
V0337,2023Q4,23.332274,110,0.083316
V0337,2024Q1,25.339827,116,0.086042
V0337,2024Q2,27.438475,123,0.082820
V0337,2024Q3,29.246527,130,0.065895
V0337,2024Q4,31.492251,137,0.076786
V0337,2025Q1,34.233415,145,0.087043
V0337,2025Q2,37.315651,153,0.090036
V0337,2025Q3,40.292518,162,0.079775
V0337,2025Q4,43.300281,171,0.074648
V0338,2023Q1,24.968881,198,0.029943
V0338,2023Q2,25.829118,207,0.034452
V0338,2023Q3,27.399374,216,0.060794
V0338,2023Q4,29.533280,226,0.077882
V0338,2024Q1,31.460328,236,0.065250
V0338,2024Q2,32.514302,247,0.033502
V0338,2024Q3,34.137884,258,0.049934
V0338,2024Q4,36.465590,270,0.068185
V0338,2025Q1,39.121522,283,0.072834
V0338,2025Q2,40.913814,295,0.045813
V0338,2025Q3,41.922701,309,0.024659
V0338,2025Q4,42.662288,323,0.017642
V0339,2023Q1,25.421797,147,0.103635
V0339,2023Q2,27.966891,160,0.100115
V0339,2023Q3,31.754627,173,0.135436
V0339,2023Q4,36.290634,187,0.142846
V0339,2024Q1,41.143843,203,0.133732
V0339,2024Q2,45.059708,219,0.095175
V0339,2024Q3,49.696186,238,0.102896
V0339,2024Q4,54.790492,257,0.102509
V0339,2025Q1,58.354865,279,0.065055
V0339,2025Q2,61.216258,302,0.049034
V0339,2025Q3,64.381231,327,0.051702
V0339,2025Q4,70.377487,354,0.093137
V0340,2023Q1,1.092384,4,0.045517
V0340,2023Q2,1.159404,5,0.061352
V0340,2023Q3,1.251714,5,0.079618
V0340,2023Q4,1.317172,5,0.052295
V0340,2024Q1,1.450720,6,0.101390
V0340,2024Q2,1.555865,6,0.072477
V0340,2024Q3,1.702592,7,0.094306
V0340,2024Q4,1.868928,7,0.097696
V0340,2025Q1,2.001404,8,0.070883
V0340,2025Q2,2.141186,8,0.069842
V0340,2025Q3,2.295376,9,0.072012
V0340,2025Q4,2.445855,9,0.065557
V0341,2023Q1,2.486140,10,0.017241
V0341,2023Q2,2.546300,11,0.024198
V0341,2023Q3,2.640656,11,0.037056
V0341,2023Q4,2.737143,12,0.036539
V0341,2024Q1,2.898732,12,0.059036
V0341,2024Q2,2.933519,11,0.012001
V0341,2024Q3,2.714107,10,-0.074795
V0341,2024Q4,2.610240,9,-0.038269
V0341,2025Q1,2.331949,7,-0.106615
V0341,2025Q2,1.724312,5,-0.260571
V0341,2025Q3,1.264812,4,-0.266483
V0341,2025Q4,0.913556,3,-0.277714
V0342,2023Q1,5.343895,37,0.045692
V0342,2023Q2,5.829921,40,0.090950
V0342,2023Q3,6.429822,42,0.102900
V0342,2023Q4,6.679805,45,0.038879
V0342,2024Q1,6.898175,48,0.032691
V0342,2024Q2,7.229110,51,0.047974
V0342,2024Q3,7.543750,54,0.043524
V0342,2024Q4,7.630032,58,0.011438
V0342,2025Q1,8.028739,62,0.052255
V0342,2025Q2,8.307486,66,0.034719
V0342,2025Q3,8.836328,70,0.063658
V0342,2025Q4,9.486151,74,0.073540
V0343,2023Q1,1.860483,10,-0.007865
V0343,2023Q2,1.925152,10,0.034759
V0343,2023Q3,2.016243,11,0.047316
V0343,2023Q4,2.098815,11,0.040954
V0343,2024Q1,2.113688,11,0.007086
V0343,2024Q2,2.207898,11,0.044571
V0343,2024Q3,2.311807,11,0.047062
V0343,2024Q4,2.308439,11,-0.001457
V0343,2025Q1,2.205624,12,-0.044539
V0343,2025Q2,2.145810,12,-0.027119
V0343,2025Q3,2.043316,11,-0.047765
V0343,2025Q4,1.911624,10,-0.064450
V0344,2023Q1,3.842391,15,0.069668
V0344,2023Q2,4.058398,16,0.056217
V0344,2023Q3,4.378896,17,0.078972
V0344,2023Q4,4.640156,18,0.059663
V0344,2024Q1,4.784324,19,0.031070
V0344,2024Q2,4.778389,20,-0.001240
V0344,2024Q3,4.977246,21,0.041616
V0344,2024Q4,5.177453,23,0.040224
V0344,2025Q1,5.266551,24,0.017209
V0344,2025Q2,5.385327,26,0.022553
V0344,2025Q3,5.574184,27,0.035069
V0344,2025Q4,5.926544,29,0.063213
V0345,2023Q1,19.946580,123,0.066717
V0345,2023Q2,21.912888,129,0.098579
V0345,2023Q3,23.169078,135,0.057327
V0345,2023Q4,24.139419,142,0.041881
V0345,2024Q1,25.782551,149,0.068068
V0345,2024Q2,28.159861,157,0.092206
V0345,2024Q3,30.372278,165,0.078566
V0345,2024Q4,32.148209,173,0.058472
V0345,2025Q1,33.163123,181,0.031570
V0345,2025Q2,34.956337,181,0.054073
V0345,2025Q3,35.100512,160,0.004124
V0345,2025Q4,30.427118,141,-0.133143
V0346,2023Q1,3.648266,21,0.030658
V0346,2023Q2,3.840960,22,0.052818
V0346,2023Q3,4.029856,23,0.049179
V0346,2023Q4,4.333752,24,0.075411
V0346,2024Q1,4.726968,25,0.090733
V0346,2024Q2,5.094811,27,0.077818
V0346,2024Q3,5.547207,28,0.088795
V0346,2024Q4,6.054337,29,0.091421
V0346,2025Q1,6.671355,31,0.101913
V0346,2025Q2,7.121199,32,0.067429
V0346,2025Q3,7.637670,34,0.072526
V0346,2025Q4,8.399329,36,0.099724
V0347,2023Q1,18.767250,104,0.022714
V0347,2023Q2,20.030350,105,0.067303
V0347,2023Q3,20.742912,107,0.035574
V0347,2023Q4,21.052187,109,0.014910
V0347,2024Q1,21.801437,111,0.035590
V0347,2024Q2,22.239824,112,0.020108
V0347,2024Q3,21.978840,112,-0.011735
V0347,2024Q4,20.644006,103,-0.060733
V0347,2025Q1,18.533145,95,-0.102251
V0347,2025Q2,16.621593,87,-0.103142
V0347,2025Q3,15.603616,80,-0.061244
V0347,2025Q4,14.323269,73,-0.082055
V0348,2023Q1,3.499584,12,0.049728
V0348,2023Q2,3.580033,13,0.022988
V0348,2023Q3,3.780231,13,0.055921
V0348,2023Q4,3.982121,13,0.053407
V0348,2024Q1,4.308143,14,0.081871
V0348,2024Q2,4.535872,17,0.052860
V0348,2024Q3,5.112626,21,0.127154
V0348,2024Q4,6.182114,25,0.209186
V0348,2025Q1,7.501918,31,0.213487
V0348,2025Q2,9.077705,39,0.210051
V0348,2025Q3,11.318169,47,0.246809
V0348,2025Q4,14.025593,59,0.239210
V0349,2023Q1,30.895130,145,0.023109
V0349,2023Q2,31.992575,151,0.035522
V0349,2023Q3,34.229469,158,0.069919
V0349,2023Q4,36.270312,166,0.059622
V0349,2024Q1,39.440832,174,0.087414
V0349,2024Q2,41.915434,182,0.062742
V0349,2024Q3,44.007994,191,0.049923
V0349,2024Q4,45.922952,200,0.043514
V0349,2025Q1,47.862926,200,0.042244
V0349,2025Q2,47.455559,184,-0.008511
V0349,2025Q3,43.335824,170,-0.086812
V0349,2025Q4,39.167464,157,-0.096187
V0350,2023Q1,0.959068,6,0.000173
V0350,2023Q2,0.951413,6,-0.007982
V0350,2023Q3,0.921388,6,-0.031559
V0350,2023Q4,0.921720,6,0.000361
V0350,2024Q1,0.913160,6,-0.009287
V0350,2024Q2,0.948488,6,0.038688
V0350,2024Q3,0.904528,6,-0.046347
V0350,2024Q4,0.815394,5,-0.098542
V0350,2025Q1,0.756449,4,-0.072290
V0350,2025Q2,0.684849,4,-0.094653
V0350,2025Q3,0.648049,4,-0.053735
V0350,2025Q4,0.613020,3,-0.054052
V0351,2023Q1,16.529259,123,0.162509
V0351,2023Q2,19.400871,140,0.173729
V0351,2023Q3,22.536552,160,0.161626
V0351,2023Q4,26.804455,162,0.189377
V0351,2024Q1,30.317170,163,0.131050
V0351,2024Q2,29.867218,165,-0.014842
V0351,2024Q3,30.098714,167,0.007751
V0351,2024Q4,31.534418,169,0.047700
V0351,2025Q1,32.159546,171,0.019824
V0351,2025Q2,33.232201,173,0.033354
V0351,2025Q3,33.630876,175,0.011997
V0351,2025Q4,34.109019,177,0.014217
V0352,2023Q1,4.995330,38,0.119914
V0352,2023Q2,5.439914,43,0.089000
V0352,2023Q3,6.124145,49,0.125780
V0352,2023Q4,6.962822,55,0.136946
V0352,2024Q1,7.780574,62,0.117446
V0352,2024Q2,8.430174,71,0.083490
V0352,2024Q3,9.443916,80,0.120252
V0352,2024Q4,10.547074,90,0.116812
V0352,2025Q1,12.022699,102,0.139908
V0352,2025Q2,13.941475,102,0.159596
V0352,2025Q3,15.214255,100,0.091295
V0352,2025Q4,15.023966,99,-0.012507
V0353,2023Q1,2.336152,15,0.048202
V0353,2023Q2,2.526065,17,0.081293
V0353,2023Q3,2.757963,18,0.091802
V0353,2023Q4,2.975421,20,0.078847
V0353,2024Q1,3.256753,21,0.094552
V0353,2024Q2,3.530122,23,0.083939
V0353,2024Q3,3.805381,25,0.077974
V0353,2024Q4,4.183769,27,0.099435
V0353,2025Q1,4.459125,30,0.065815
V0353,2025Q2,4.655324,30,0.044000
V0353,2025Q3,4.783214,29,0.027472
V0353,2025Q4,4.507150,29,-0.057715
V0354,2023Q1,12.924436,69,0.058554
V0354,2023Q2,13.325069,74,0.030998
V0354,2023Q3,13.914981,79,0.044271
V0354,2023Q4,14.105023,85,0.013657
V0354,2024Q1,15.115479,91,0.071638
V0354,2024Q2,16.206415,98,0.072173
V0354,2024Q3,17.614985,105,0.086914
V0354,2024Q4,19.217477,113,0.090973
V0354,2025Q1,20.880329,121,0.086528
V0354,2025Q2,22.111887,130,0.058982
V0354,2025Q3,23.934964,139,0.082448
V0354,2025Q4,25.644234,150,0.071413
V0355,2023Q1,9.447071,49,0.002488
V0355,2023Q2,9.914524,51,0.049481
V0355,2023Q3,10.331707,53,0.042078
V0355,2023Q4,10.691057,56,0.034781
V0355,2024Q1,10.698547,58,0.000701
V0355,2024Q2,11.142759,61,0.041521
V0355,2024Q3,11.595605,63,0.040640
V0355,2024Q4,12.326258,66,0.063011
V0355,2025Q1,12.978401,69,0.052907
V0355,2025Q2,13.384602,72,0.031298
V0355,2025Q3,14.045355,75,0.049367
V0355,2025Q4,14.254534,79,0.014893
V0356,2023Q1,55.316115,287,0.138327
V0356,2023Q2,62.245497,320,0.125269
V0356,2023Q3,69.604058,357,0.118218
V0356,2023Q4,78.042765,398,0.121239
V0356,2024Q1,86.970075,444,0.114390
V0356,2024Q2,96.098155,495,0.104957
V0356,2024Q3,107.686505,552,0.120589
V0356,2024Q4,119.317400,616,0.108007
V0356,2025Q1,132.152690,621,0.107573
V0356,2025Q2,145.411815,626,0.100332
V0356,2025Q3,148.800819,631,0.023306
V0356,2025Q4,149.619020,636,0.005499
V0357,2023Q1,2.366818,8,0.056271
V0357,2023Q2,2.442705,9,0.032063
V0357,2023Q3,2.495821,9,0.021745
V0357,2023Q4,2.504072,9,0.003306
V0357,2024Q1,2.618762,10,0.045801
V0357,2024Q2,2.809171,10,0.072710
V0357,2024Q3,3.039049,11,0.081831
V0357,2024Q4,3.250171,11,0.069470
V0357,2025Q1,3.445554,13,0.060114
V0357,2025Q2,3.752964,15,0.089219
V0357,2025Q3,4.444415,18,0.184241
V0357,2025Q4,5.215846,21,0.173573
V0358,2023Q1,31.607654,176,0.174214
V0358,2023Q2,36.906003,204,0.167629
V0358,2023Q3,42.735264,238,0.157949
V0358,2023Q4,49.688653,277,0.162708
V0358,2024Q1,58.007080,322,0.167411
V0358,2024Q2,66.242586,374,0.141974
V0358,2024Q3,75.756598,436,0.143624
V0358,2024Q4,85.777816,439,0.132282
V0358,2025Q1,95.924468,442,0.118290
V0358,2025Q2,94.344292,445,-0.016473
V0358,2025Q3,91.617494,448,-0.028903
V0358,2025Q4,88.995887,452,-0.028615
V0359,2023Q1,16.032791,105,0.052928
V0359,2023Q2,17.596664,113,0.097542
V0359,2023Q3,19.343488,121,0.099270
V0359,2023Q4,20.062004,129,0.037145
V0359,2024Q1,21.241701,139,0.058803
V0359,2024Q2,22.773425,148,0.072109
V0359,2024Q3,23.828038,159,0.046309
V0359,2024Q4,25.186485,170,0.057010
V0359,2025Q1,26.845427,183,0.065866
V0359,2025Q2,28.340797,196,0.055703
V0359,2025Q3,30.081867,210,0.061433
V0359,2025Q4,32.280779,225,0.073098
V0360,2023Q1,22.382484,96,0.017905
V0360,2023Q2,23.333033,100,0.042468
V0360,2023Q3,24.017383,104,0.029330
V0360,2023Q4,25.458109,109,0.059987
V0360,2024Q1,27.808528,113,0.092325
V0360,2024Q2,30.610123,118,0.100746
V0360,2024Q3,32.505607,123,0.061923
V0360,2024Q4,34.471649,140,0.060483
V0360,2025Q1,37.156407,159,0.077883
V0360,2025Q2,42.695762,181,0.149082
V0360,2025Q3,48.106624,206,0.126731
V0360,2025Q4,53.486589,235,0.111834
V0361,2023Q1,14.871107,62,0.046382
V0361,2023Q2,16.044791,66,0.078924
V0361,2023Q3,17.410278,70,0.085105
V0361,2023Q4,18.809687,74,0.080378
V0361,2024Q1,20.094432,79,0.068302
V0361,2024Q2,21.336549,84,0.061814
V0361,2024Q3,23.075364,89,0.081495
V0361,2024Q4,24.767944,94,0.073350
V0361,2025Q1,26.453432,100,0.068051
V0361,2025Q2,29.171624,107,0.102754
V0361,2025Q3,31.662699,113,0.085394
V0361,2025Q4,33.836004,121,0.068639
V0362,2023Q1,23.818346,87,0.074016
V0362,2023Q2,25.036022,91,0.051123
V0362,2023Q3,26.038655,96,0.040048
V0362,2023Q4,27.760569,100,0.066129
V0362,2024Q1,29.996724,105,0.080551
V0362,2024Q2,32.778032,110,0.092720
V0362,2024Q3,34.524145,116,0.053271
V0362,2024Q4,36.581579,121,0.059594
V0362,2025Q1,38.137618,127,0.042536
V0362,2025Q2,40.189477,133,0.053801
V0362,2025Q3,40.965971,140,0.019321
V0362,2025Q4,42.187773,147,0.029825
V0363,2023Q1,13.418717,73,0.058031
V0363,2023Q2,13.518927,77,0.007468
V0363,2023Q3,14.204241,81,0.050693
V0363,2023Q4,15.050747,85,0.059595
V0363,2024Q1,15.822157,90,0.051254
V0363,2024Q2,16.652769,95,0.052497
V0363,2024Q3,17.430572,100,0.046707
V0363,2024Q4,18.711152,105,0.073468
V0363,2025Q1,19.890195,111,0.063013
V0363,2025Q2,20.412893,117,0.026279
V0363,2025Q3,20.881465,123,0.022955
V0363,2025Q4,22.369367,130,0.071255
V0364,2023Q1,13.370090,101,0.068478
V0364,2023Q2,13.965879,106,0.044561
V0364,2023Q3,14.795310,112,0.059390
V0364,2023Q4,15.929532,118,0.076661
V0364,2024Q1,16.990395,124,0.066597
V0364,2024Q2,18.252403,130,0.074278
V0364,2024Q3,19.827835,137,0.086314
V0364,2024Q4,21.619375,144,0.090355
V0364,2025Q1,23.364125,152,0.080703
V0364,2025Q2,25.142454,160,0.076114
V0364,2025Q3,26.139438,168,0.039653
V0364,2025Q4,27.194071,177,0.040346
V0365,2023Q1,0.907452,3,0.145795
V0365,2023Q2,1.030202,4,0.135268
V0365,2023Q3,1.143863,4,0.110329
V0365,2023Q4,1.288025,5,0.126030
V0365,2024Q1,1.461130,5,0.134396
V0365,2024Q2,1.623943,6,0.111430
V0365,2024Q3,1.787162,6,0.100507
V0365,2024Q4,1.904512,6,0.065663
V0365,2025Q1,1.838697,6,-0.034557
V0365,2025Q2,1.808226,6,-0.016572
V0365,2025Q3,1.726880,6,-0.044987
V0365,2025Q4,1.700148,5,-0.015480
V0366,2023Q1,8.177137,54,0.054542
V0366,2023Q2,8.906439,59,0.089188
V0366,2023Q3,9.723740,64,0.091765
V0366,2023Q4,11.001499,69,0.131406
V0366,2024Q1,11.831652,70,0.075458
V0366,2024Q2,12.058015,71,0.019132
V0366,2024Q3,12.115079,72,0.004733
V0366,2024Q4,12.430255,72,0.026015
V0366,2025Q1,12.216776,73,-0.017174
V0366,2025Q2,12.312008,74,0.007795
V0366,2025Q3,12.661335,75,0.028373
V0366,2025Q4,13.271372,76,0.048181
V0367,2023Q1,3.963862,20,0.148161
V0367,2023Q2,4.501030,22,0.135516
V0367,2023Q3,5.134682,24,0.140779
V0367,2023Q4,5.736221,27,0.117152
V0367,2024Q1,6.350880,30,0.107154
V0367,2024Q2,7.002597,33,0.102618
V0367,2024Q3,7.602814,36,0.085714
V0367,2024Q4,8.288871,40,0.090237
V0367,2025Q1,8.918405,41,0.075949
V0367,2025Q2,9.371367,41,0.050790
V0367,2025Q3,9.567060,41,0.020882
V0367,2025Q4,9.721009,42,0.016092
V0368,2023Q1,9.097454,48,0.081039
V0368,2023Q2,9.917472,50,0.090137
V0368,2023Q3,10.604862,53,0.069311
V0368,2023Q4,10.848330,55,0.022958
V0368,2024Q1,11.508998,58,0.060900
V0368,2024Q2,12.431931,60,0.080192
V0368,2024Q3,13.074065,63,0.051652
V0368,2024Q4,14.093326,66,0.077960
V0368,2025Q1,14.736877,69,0.045664
V0368,2025Q2,15.339045,72,0.040861
