txn_id,panelist_id,date,merchant_descriptor,amount,instrument
153739,1163,2023-08-30,PINEFORT CLUB,64.67,wallet_W
153740,1171,2023-08-30,PINEFORT CLUB,46.58,card_C
153741,1245,2023-08-30,VANTRY MKTPLC,14.55,card_B
153742,1277,2023-08-30,SNACKPOST MARKET,12.91,card_B
153743,1314,2023-08-30,SNACKPOST MARKET,8.95,card_A
153744,1331,2023-08-30,VANTRY MKTPLC,32.49,card_B
153745,1367,2023-08-30,SNACKPOST MARKET,12.80,card_C
153746,1399,2023-08-30,GLIMMERLY,39.02,wallet_W
153747,1497,2023-08-30,SNACKPOST MARKET,11.82,card_A
153748,1512,2023-08-30,GLIMMERLY,86.69,card_C
153749,1542,2023-08-30,VANTRY MKTPLC,16.20,card_C
153750,1542,2023-08-30,VANTRY MKTPLC,35.11,card_C
153751,1567,2023-08-30,VANTRY MKTPLC,11.98,card_B
153752,1592,2023-08-30,VANTRY MKTPLC,52.61,card_A
153753,1616,2023-08-30,PINEFORT CLUB,11.18,card_A
153754,1666,2023-08-30,GLIMMERLY,90.36,card_A
153755,1676,2023-08-30,GLIMMERLY,34.31,card_B
153756,1787,2023-08-30,VANTRY MKTPLC,11.73,card_A
153757,1794,2023-08-30,SNACKPOST MARKET,21.54,card_B
153758,1809,2023-08-30,SNACKPOST MARKET,16.32,card_A
153759,1834,2023-08-30,PINEFORT CLUB,79.48,card_A
153760,1903,2023-08-30,GLIMMERLY,45.03,card_A
153761,1903,2023-08-30,GLIMMERLY,137.08,card_A
153762,1907,2023-08-30,SNACKPOST MARKET,15.15,card_A
153763,1918,2023-08-30,VANTRY MKTPLC,3.80,card_C
153764,1920,2023-08-30,PINEFORT CLUB,33.34,card_B
153765,1955,2023-08-30,SNACKPOST MARKET,11.81,card_A
153766,1956,2023-08-30,SNACKPOST MARKET,7.01,card_C
153767,1968,2023-08-30,GLIMMERLY,10.40,wallet_W
153768,2073,2023-08-30,VANTRY MKTPLC,21.31,card_A
153769,2100,2023-08-30,SNACKPOST MARKET,10.51,card_A
153770,2129,2023-08-30,VANTRY MKTPLC,13.11,card_C
153771,2166,2023-08-30,SNACKPOST MARKET,13.43,wallet_W
153772,2173,2023-08-30,VANTRY MKTPLC,18.64,card_C
153773,2179,2023-08-30,PINEFORT CLUB,51.16,card_C
153774,2236,2023-08-30,PINEFORT CLUB,13.40,card_A
153775,2236,2023-08-30,PINEFORT CLUB,25.01,card_A
153776,2310,2023-08-30,VANTRY MKTPLC,39.99,card_C
153777,2356,2023-08-30,VANTRY MKTPLC,33.75,card_A
153778,2385,2023-08-30,PINEFORT CLUB,75.69,card_B
153779,2396,2023-08-30,VANTRY MKTPLC,13.73,card_B
153780,2402,2023-08-30,GLIMMERLY,357.98,card_A
153781,2411,2023-08-30,VANTRY MKTPLC,25.60,card_B
153782,2411,2023-08-30,VANTRY MKTPLC,28.85,card_B
153783,2438,2023-08-30,GLIMMERLY,20.02,wallet_W
153784,2449,2023-08-30,SNACKPOST MARKET,21.18,card_A
153785,2451,2023-08-30,SNACKPOST MARKET,31.86,card_B
153786,2534,2023-08-30,VANTRY MKTPLC,47.27,card_A
153787,2575,2023-08-30,SNACKPOST MARKET,13.22,card_C
153788,2606,2023-08-30,SNACKPOST MARKET,22.53,wallet_W
153789,2633,2023-08-30,GLIMMERLY,42.83,card_A
153790,2672,2023-08-30,PINEFORT CLUB,61.46,card_A
153791,2680,2023-08-30,SNACKPOST MARKET,34.83,card_A
153792,2689,2023-08-30,SNACKPOST MARKET,35.26,card_A
153793,2776,2023-08-30,SNACKPOST MARKET,30.06,card_B
153794,2824,2023-08-30,GLIMMERLY,42.13,card_A
153795,2870,2023-08-30,GLIMMERLY,100.23,wallet_W
153796,2880,2023-08-30,VANTRY MKTPLC,40.63,card_A
153797,2882,2023-08-30,GLIMMERLY,36.13,card_C
153798,2883,2023-08-30,PINEFORT CLUB,5.75,card_B
153799,2888,2023-08-30,VANTRY MKTPLC,27.77,card_C
153800,2905,2023-08-30,VANTRY MKTPLC,30.09,card_C
153801,2917,2023-08-30,GLIMMERLY,186.14,card_A
153802,2933,2023-08-30,GLIMMERLY,71.20,wallet_W
153803,3020,2023-08-30,VANTRY MKTPLC,60.80,card_C
153804,3054,2023-08-30,VANTRY MKTPLC,36.56,card_A
153805,3070,2023-08-30,VANTRY MKTPLC,22.04,card_C
153806,3087,2023-08-30,SNACKPOST MARKET,7.81,card_A
153807,3090,2023-08-30,PINEFORT CLUB,80.67,card_A
153808,3104,2023-08-30,PINEFORT CLUB,80.55,card_B
153809,3134,2023-08-30,VANTRY MKTPLC,103.59,card_A
153810,3137,2023-08-30,VANTRY MKTPLC,35.39,card_B
153811,3181,2023-08-30,VANTRY MKTPLC,84.32,card_A
153812,3199,2023-08-30,PINEFORT CLUB,57.74,card_B
153813,3202,2023-08-30,SNACKPOST MARKET,9.83,card_A
153814,3249,2023-08-30,VANTRY MKTPLC,10.41,card_B
153815,3260,2023-08-30,VANTRY MKTPLC,11.36,card_A
153816,3269,2023-08-30,PINEFORT CLUB,30.30,card_A
153817,3290,2023-08-30,VANTRY MKTPLC,22.27,wallet_W
153818,3297,2023-08-30,PINEFORT CLUB,17.56,wallet_W
153819,3329,2023-08-30,GLIMMERLY,76.93,card_A
153820,3331,2023-08-30,GLIMMERLY,59.23,card_A
153821,3341,2023-08-30,GLIMMERLY,97.99,card_A
153822,3414,2023-08-30,VANTRY MKTPLC,11.05,card_A
153823,3514,2023-08-30,GLIMMERLY,64.64,card_B
153824,3563,2023-08-30,VANTRY MKTPLC,12.87,wallet_W
153825,3563,2023-08-30,VANTRY MKTPLC,16.90,wallet_W
153826,3578,2023-08-30,SNACKPOST MARKET,14.87,card_B
153827,3604,2023-08-30,PINEFORT CLUB,23.19,card_A
153828,3657,2023-08-30,GLIMMERLY,61.16,card_B
153829,3658,2023-08-30,GLIMMERLY,44.17,card_A
153830,3750,2023-08-30,VANTRY MKTPLC,49.14,card_B
153831,3807,2023-08-30,GLIMMERLY,68.00,card_C
153832,3831,2023-08-30,SNACKPOST MARKET,37.95,card_A
153833,3835,2023-08-30,SNACKPOST MARKET,28.73,card_A
153834,3856,2023-08-30,PINEFORT CLUB,53.31,card_B
153835,3856,2023-08-30,VANTRY MKTPLC,5.01,card_B
153836,3876,2023-08-30,VANTRY MKTPLC,92.73,card_A
153837,3885,2023-08-30,GLIMMERLY,88.91,card_B
153838,3912,2023-08-30,SNACKPOST MARKET,19.49,card_A
153839,3933,2023-08-30,PINEFORT CLUB,33.93,card_B
153840,3998,2023-08-30,VANTRY MKTPLC,41.04,wallet_W
153841,4015,2023-08-30,SNACKPOST MARKET,13.92,card_A
153842,4078,2023-08-30,PINEFORT CLUB,18.33,card_B
153843,4185,2023-08-30,VANTRY MKTPLC,63.46,card_B
153844,4197,2023-08-30,VANTRY MKTPLC,16.70,card_A
153845,4251,2023-08-30,VANTRY MKTPLC,47.14,card_B
153846,4317,2023-08-30,PINEFORT CLUB,37.60,card_A
153847,4363,2023-08-30,SNACKPOST MARKET,12.67,card_C
153848,4366,2023-08-30,GLIMMERLY,42.75,card_A
153849,4368,2023-08-30,SNACKPOST MARKET,12.53,card_C
153850,4380,2023-08-30,VANTRY MKTPLC,27.32,card_B
153851,4397,2023-08-30,VANTRY MKTPLC,13.31,card_B
153852,4414,2023-08-30,PINEFORT CLUB,80.86,card_A
153853,4422,2023-08-30,VANTRY MKTPLC,8.70,card_C
153854,4456,2023-08-30,GLIMMERLY,14.02,card_A
153855,4456,2023-08-30,GLIMMERLY,52.15,card_A
153856,4481,2023-08-30,VANTRY MKTPLC,19.05,card_B
153857,4517,2023-08-30,GLIMMERLY,40.49,card_A
153858,4528,2023-08-30,PINEFORT CLUB,26.54,card_B
153859,4569,2023-08-30,PINEFORT CLUB,44.64,card_B
153860,4674,2023-08-30,SNACKPOST MARKET,25.94,card_A
153861,4681,2023-08-30,SNACKPOST MARKET,16.34,card_B
153862,4685,2023-08-30,GLIMMERLY,117.82,card_B
153863,4717,2023-08-30,VANTRY MKTPLC,24.25,card_B
153864,4781,2023-08-30,PINEFORT CLUB,20.72,card_B
153865,4817,2023-08-30,VANTRY MKTPLC,8.03,card_B
153866,4835,2023-08-30,PINEFORT CLUB,43.14,card_A
153867,4841,2023-08-30,VANTRY MKTPLC,52.37,card_B
153868,4857,2023-08-30,VANTRY MKTPLC,18.58,wallet_W
153869,4908,2023-08-30,VANTRY MKTPLC,41.68,card_A
153870,4920,2023-08-30,VANTRY MKTPLC,45.58,card_A
153871,4922,2023-08-30,SNACKPOST MARKET,20.63,card_A
153872,4990,2023-08-30,SNACKPOST MARKET,10.91,card_B
153873,5005,2023-08-30,VANTRY MKTPLC,34.00,card_C
153874,5061,2023-08-30,VANTRY MKTPLC,9.56,card_A
153875,5061,2023-08-30,VANTRY MKTPLC,24.50,card_C
153876,5119,2023-08-30,GLIMMERLY,46.70,card_B
153877,5153,2023-08-30,SNACKPOST MARKET,14.13,card_A
153878,5153,2023-08-30,VANTRY MKTPLC,23.50,card_A
153879,5203,2023-08-30,PINEFORT CLUB,62.70,card_A
153880,5203,2023-08-30,PINEFORT CLUB,87.53,card_A
153881,5230,2023-08-30,SNACKPOST MARKET,17.48,card_A
153882,5238,2023-08-30,VANTRY MKTPLC,12.03,card_B
153883,5246,2023-08-30,PINEFORT CLUB,69.96,card_A
153884,5263,2023-08-30,VANTRY MKTPLC,38.35,card_A
153885,5330,2023-08-30,PINEFORT CLUB,60.74,card_B
153886,5418,2023-08-30,GLIMMERLY,70.76,card_B
153887,5419,2023-08-30,PINEFORT CLUB,18.10,card_A
153888,5539,2023-08-30,SNACKPOST MARKET,7.96,card_A
153889,5660,2023-08-30,SNACKPOST MARKET,8.96,card_C
153890,5777,2023-08-30,PINEFORT CLUB,27.62,card_C
153891,5806,2023-08-30,SNACKPOST MARKET,17.01,card_B
153892,5847,2023-08-30,VANTRY MKTPLC,6.82,card_A
153893,5851,2023-08-30,GLIMMERLY,89.52,wallet_W
153894,5851,2023-08-30,GLIMMERLY,108.86,wallet_W
153895,5932,2023-08-30,GLIMMERLY,47.13,wallet_W
153896,5951,2023-08-30,VANTRY MKTPLC,23.29,card_C
153897,5985,2023-08-30,GLIMMERLY,70.48,card_B
153898,5987,2023-08-30,GLIMMERLY,82.64,card_B
153899,6010,2023-08-30,SNACKPOST MARKET,27.76,card_A
153900,6010,2023-08-30,VANTRY MKTPLC,29.13,card_A
153901,6090,2023-08-30,SNACKPOST MARKET,29.18,card_A
153902,6123,2023-08-30,GLIMMERLY,81.92,card_A
153903,6171,2023-08-30,SNACKPOST MARKET,16.32,card_A
153904,6206,2023-08-30,VANTRY MKTPLC,20.50,wallet_W
153905,6361,2023-08-30,SNACKPOST MARKET,14.50,card_C
153906,6380,2023-08-30,GLIMMERLY,18.71,card_B
153907,6443,2023-08-30,SNACKPOST MARKET,38.18,card_B
153908,6460,2023-08-30,VANTRY MKTPLC,28.50,card_A
153909,6499,2023-08-30,GLIMMERLY,29.32,card_B
153910,6517,2023-08-30,SNACKPOST MARKET,12.59,card_C
153911,6627,2023-08-30,GLIMMERLY,78.33,card_A
153912,6636,2023-08-30,VANTRY MKTPLC,70.16,card_C
153913,6645,2023-08-30,VANTRY MKTPLC,47.71,card_C
153914,6707,2023-08-30,PINEFORT CLUB,28.82,card_A
153915,6743,2023-08-30,GLIMMERLY,42.03,wallet_W
153916,6747,2023-08-30,VANTRY MKTPLC,49.11,card_C
153917,6758,2023-08-30,SNACKPOST MARKET,38.15,card_A
153918,6779,2023-08-30,GLIMMERLY,16.47,card_C
153919,6779,2023-08-30,GLIMMERLY,80.27,card_C
153920,6782,2023-08-30,GLIMMERLY,27.10,card_A
153921,6800,2023-08-30,PINEFORT CLUB,35.70,card_A
153922,6888,2023-08-30,GLIMMERLY,23.85,card_B
153923,6910,2023-08-30,GLIMMERLY,57.53,card_C
153924,6913,2023-08-30,VANTRY MKTPLC,8.31,card_C
153925,6926,2023-08-30,VANTRY MKTPLC,32.26,card_B
153926,6940,2023-08-30,PINEFORT CLUB,49.81,card_C
153927,6944,2023-08-30,PINEFORT CLUB,153.88,card_B
153928,7000,2023-08-30,PINEFORT CLUB,68.42,card_B
153929,7066,2023-08-30,VANTRY MKTPLC,9.82,wallet_W
153930,7084,2023-08-30,GLIMMERLY,42.06,card_A
153931,7101,2023-08-30,PINEFORT CLUB,27.07,card_A
153932,7162,2023-08-30,VANTRY MKTPLC,40.94,card_A
153933,7180,2023-08-30,VANTRY MKTPLC,34.12,card_A
153934,7180,2023-08-30,VANTRY MKTPLC,86.34,card_A
153935,7278,2023-08-30,SNACKPOST MARKET,10.25,card_B
153936,7286,2023-08-30,VANTRY MKTPLC,5.11,card_C
153937,7316,2023-08-30,PINEFORT CLUB,50.10,card_A
153938,7320,2023-08-30,VANTRY MKTPLC,17.30,card_A
153939,7341,2023-08-30,SNACKPOST MARKET,20.90,wallet_W
153940,7345,2023-08-30,VANTRY MKTPLC,18.65,wallet_W
153941,7362,2023-08-30,PINEFORT CLUB,17.35,card_B
153942,7362,2023-08-30,PINEFORT CLUB,18.97,card_B
153943,7417,2023-08-30,SNACKPOST MARKET,7.52,card_A
153944,7417,2023-08-30,VANTRY MKTPLC,32.20,wallet_W
153945,21,2023-08-31,VANTRY MKTPLC,27.30,card_C
153946,85,2023-08-31,VANTRY MKTPLC,24.29,card_A
153947,105,2023-08-31,GLIMMERLY,35.34,wallet_W
153948,224,2023-08-31,GLIMMERLY,24.96,card_A
153949,242,2023-08-31,VANTRY MKTPLC,5.01,wallet_W
153950,293,2023-08-31,VANTRY MKTPLC,19.63,card_A
153951,331,2023-08-31,SNACKPOST MARKET,46.53,card_B
153952,426,2023-08-31,VANTRY MKTPLC,25.24,card_A
153953,521,2023-08-31,GLIMMERLY,13.96,card_B
153954,575,2023-08-31,PINEFORT CLUB,27.41,card_B
153955,624,2023-08-31,PINEFORT CLUB,22.20,card_A
153956,683,2023-08-31,PINEFORT CLUB,95.63,card_C
153957,704,2023-08-31,VANTRY MKTPLC,4.30,card_C
153958,704,2023-08-31,VANTRY MKTPLC,18.93,card_A
153959,715,2023-08-31,GLIMMERLY,21.36,card_A
153960,732,2023-08-31,VANTRY MKTPLC,14.30,card_A
153961,764,2023-08-31,SNACKPOST MARKET,39.15,card_A
153962,788,2023-08-31,PINEFORT CLUB,22.92,card_C
153963,815,2023-08-31,SNACKPOST MARKET,24.65,card_B
153964,881,2023-08-31,GLIMMERLY,63.99,wallet_W
153965,888,2023-08-31,SNACKPOST MARKET,5.20,card_C
153966,896,2023-08-31,GLIMMERLY,53.53,card_A
153967,896,2023-08-31,SNACKPOST MARKET,11.19,card_A
153968,1101,2023-08-31,VANTRY MKTPLC,23.71,card_B
153969,1110,2023-08-31,VANTRY MKTPLC,5.72,card_A
153970,1140,2023-08-31,GLIMMERLY,26.32,card_A
153971,1163,2023-08-31,PINEFORT CLUB,16.60,wallet_W
153972,1177,2023-08-31,PINEFORT CLUB,36.54,card_C
153973,1193,2023-08-31,VANTRY MKTPLC,47.91,card_A
153974,1200,2023-08-31,GLIMMERLY,14.81,wallet_W
153975,1224,2023-08-31,VANTRY MKTPLC,28.95,card_B
153976,1267,2023-08-31,GLIMMERLY,81.70,card_B
153977,1307,2023-08-31,VANTRY MKTPLC,65.15,card_B
153978,1330,2023-08-31,VANTRY MKTPLC,6.96,card_C
153979,1331,2023-08-31,VANTRY MKTPLC,29.41,card_B
153980,1334,2023-08-31,VANTRY MKTPLC,42.94,card_C
153981,1347,2023-08-31,VANTRY MKTPLC,30.16,card_C
153982,1358,2023-08-31,SNACKPOST MARKET,10.13,card_B
153983,1539,2023-08-31,GLIMMERLY,50.87,wallet_W
153984,1555,2023-08-31,PINEFORT CLUB,28.06,card_A
153985,1567,2023-08-31,VANTRY MKTPLC,17.31,card_B
153986,1599,2023-08-31,GLIMMERLY,192.38,card_A
153987,1639,2023-08-31,SNACKPOST MARKET,9.78,card_B
153988,1665,2023-08-31,VANTRY MKTPLC,62.62,card_A
153989,1676,2023-08-31,GLIMMERLY,36.09,card_B
153990,1685,2023-08-31,VANTRY MKTPLC,32.63,card_B
153991,1799,2023-08-31,SNACKPOST MARKET,14.42,card_B
153992,1808,2023-08-31,PINEFORT CLUB,27.89,card_A
153993,1887,2023-08-31,GLIMMERLY,67.94,card_B
153994,1887,2023-08-31,SNACKPOST MARKET,33.51,card_B
153995,2005,2023-08-31,SNACKPOST MARKET,15.16,card_A
153996,2008,2023-08-31,GLIMMERLY,43.69,wallet_W
153997,2008,2023-08-31,GLIMMERLY,51.54,wallet_W
153998,2023,2023-08-31,SNACKPOST MARKET,39.49,card_A
153999,2032,2023-08-31,PINEFORT CLUB,33.47,card_A
154000,2044,2023-08-31,VANTRY MKTPLC,34.37,card_A
154001,2082,2023-08-31,VANTRY MKTPLC,56.87,card_B
154002,2108,2023-08-31,PINEFORT CLUB,26.36,card_B
154003,2120,2023-08-31,PINEFORT CLUB,18.35,card_B
154004,2124,2023-08-31,VANTRY MKTPLC,11.51,card_A
154005,2170,2023-08-31,SNACKPOST MARKET,35.34,card_A
154006,2176,2023-08-31,VANTRY MKTPLC,13.66,card_C
154007,2179,2023-08-31,SNACKPOST MARKET,13.12,card_C
154008,2224,2023-08-31,SNACKPOST MARKET,6.72,card_A
154009,2229,2023-08-31,VANTRY MKTPLC,11.42,card_A
154010,2248,2023-08-31,VANTRY MKTPLC,9.84,card_B
154011,2316,2023-08-31,PINEFORT CLUB,11.83,card_A
154012,2365,2023-08-31,VANTRY MKTPLC,21.12,card_C
154013,2398,2023-08-31,VANTRY MKTPLC,23.89,card_B
154014,2411,2023-08-31,GLIMMERLY,26.60,card_C
154015,2448,2023-08-31,PINEFORT CLUB,17.89,card_A
154016,2448,2023-08-31,VANTRY MKTPLC,13.96,card_A
154017,2450,2023-08-31,SNACKPOST MARKET,18.12,card_C
154018,2502,2023-08-31,GLIMMERLY,75.26,card_A
154019,2534,2023-08-31,VANTRY MKTPLC,11.30,card_A
154020,2567,2023-08-31,SNACKPOST MARKET,10.30,card_B
154021,2599,2023-08-31,GLIMMERLY,132.87,wallet_W
154022,2637,2023-08-31,VANTRY MKTPLC,51.38,card_A
154023,2672,2023-08-31,PINEFORT CLUB,12.19,card_B
154024,2755,2023-08-31,VANTRY MKTPLC,22.48,card_C
154025,2773,2023-08-31,PINEFORT CLUB,31.13,card_C
154026,2811,2023-08-31,SNACKPOST MARKET,16.10,card_A
154027,2823,2023-08-31,VANTRY MKTPLC,11.57,card_B
154028,2877,2023-08-31,VANTRY MKTPLC,80.91,card_B
154029,2917,2023-08-31,GLIMMERLY,43.06,card_A
154030,2940,2023-08-31,VANTRY MKTPLC,87.86,card_A
154031,2941,2023-08-31,SNACKPOST MARKET,5.72,card_B
154032,2942,2023-08-31,PINEFORT CLUB,29.49,card_A
154033,2943,2023-08-31,VANTRY MKTPLC,18.04,card_B
154034,2963,2023-08-31,VANTRY MKTPLC,51.87,card_B
154035,3030,2023-08-31,VANTRY MKTPLC,57.16,card_A
154036,3039,2023-08-31,VANTRY MKTPLC,53.87,card_A
154037,3170,2023-08-31,VANTRY MKTPLC,19.44,card_B
154038,3177,2023-08-31,SNACKPOST MARKET,18.89,card_A
154039,3189,2023-08-31,PINEFORT CLUB,64.50,card_C
154040,3189,2023-08-31,VANTRY MKTPLC,8.19,card_A
154041,3229,2023-08-31,GLIMMERLY,54.77,card_B
154042,3256,2023-08-31,GLIMMERLY,43.44,wallet_W
154043,3305,2023-08-31,PINEFORT CLUB,25.13,card_B
154044,3308,2023-08-31,VANTRY MKTPLC,26.60,card_A
154045,3339,2023-08-31,GLIMMERLY,74.67,card_A
154046,3425,2023-08-31,VANTRY MKTPLC,22.17,wallet_W
154047,3482,2023-08-31,VANTRY MKTPLC,150.08,wallet_W
154048,3604,2023-08-31,PINEFORT CLUB,44.96,card_A
154049,3608,2023-08-31,VANTRY MKTPLC,33.37,wallet_W
154050,3630,2023-08-31,SNACKPOST MARKET,20.35,card_B
154051,3657,2023-08-31,GLIMMERLY,20.83,card_C
154052,3760,2023-08-31,PINEFORT CLUB,133.61,card_B
154053,3792,2023-08-31,SNACKPOST MARKET,32.72,wallet_W
154054,3793,2023-08-31,VANTRY MKTPLC,22.47,card_A
154055,3932,2023-08-31,GLIMMERLY,46.23,card_A
154056,4059,2023-08-31,VANTRY MKTPLC,10.53,card_C
154057,4171,2023-08-31,SNACKPOST MARKET,23.67,card_A
154058,4184,2023-08-31,PINEFORT CLUB,28.38,card_B
154059,4205,2023-08-31,PINEFORT CLUB,28.78,card_B
154060,4248,2023-08-31,SNACKPOST MARKET,46.58,card_C
154061,4263,2023-08-31,VANTRY MKTPLC,25.48,card_B
154062,4312,2023-08-31,VANTRY MKTPLC,11.06,card_A
154063,4346,2023-08-31,VANTRY MKTPLC,34.25,card_B
154064,4482,2023-08-31,VANTRY MKTPLC,7.32,card_A
154065,4482,2023-08-31,VANTRY MKTPLC,60.41,card_A
154066,4539,2023-08-31,SNACKPOST MARKET,10.48,card_A
154067,4563,2023-08-31,SNACKPOST MARKET,25.95,card_C
154068,4604,2023-08-31,VANTRY MKTPLC,8.60,card_C
154069,4678,2023-08-31,VANTRY MKTPLC,29.11,card_B
154070,4751,2023-08-31,VANTRY MKTPLC,165.06,card_B
154071,4753,2023-08-31,PINEFORT CLUB,7.23,card_A
154072,4758,2023-08-31,PINEFORT CLUB,39.16,card_C
154073,4770,2023-08-31,GLIMMERLY,67.98,wallet_W
154074,4781,2023-08-31,PINEFORT CLUB,8.86,card_B
154075,4814,2023-08-31,VANTRY MKTPLC,15.74,card_A
154076,4842,2023-08-31,GLIMMERLY,36.60,card_A
154077,4906,2023-08-31,VANTRY MKTPLC,5.01,card_B
154078,4913,2023-08-31,VANTRY MKTPLC,57.50,card_A
154079,4920,2023-08-31,VANTRY MKTPLC,59.91,card_A
154080,4923,2023-08-31,GLIMMERLY,66.38,card_A
154081,4923,2023-08-31,GLIMMERLY,169.72,card_A
154082,4979,2023-08-31,VANTRY MKTPLC,54.01,card_C
154083,4986,2023-08-31,GLIMMERLY,48.34,wallet_W
154084,5041,2023-08-31,VANTRY MKTPLC,55.12,card_A
154085,5046,2023-08-31,SNACKPOST MARKET,5.47,card_A
154086,5059,2023-08-31,SNACKPOST MARKET,12.73,card_B
154087,5096,2023-08-31,SNACKPOST MARKET,23.20,card_C
154088,5143,2023-08-31,SNACKPOST MARKET,25.18,card_B
154089,5156,2023-08-31,SNACKPOST MARKET,10.65,card_A
154090,5164,2023-08-31,VANTRY MKTPLC,74.64,wallet_W
154091,5180,2023-08-31,VANTRY MKTPLC,9.01,card_A
154092,5246,2023-08-31,PINEFORT CLUB,17.75,wallet_W
154093,5246,2023-08-31,PINEFORT CLUB,19.60,wallet_W
154094,5329,2023-08-31,VANTRY MKTPLC,28.91,wallet_W
154095,5338,2023-08-31,VANTRY MKTPLC,14.02,card_B
154096,5421,2023-08-31,VANTRY MKTPLC,21.32,card_C
154097,5433,2023-08-31,VANTRY MKTPLC,27.85,card_C
154098,5501,2023-08-31,VANTRY MKTPLC,9.68,card_A
154099,5528,2023-08-31,PINEFORT CLUB,31.25,card_A
154100,5606,2023-08-31,VANTRY MKTPLC,15.54,card_B
154101,5638,2023-08-31,PINEFORT CLUB,40.30,card_B
154102,5723,2023-08-31,GLIMMERLY,29.35,card_B
154103,5770,2023-08-31,GLIMMERLY,369.23,card_A
154104,5788,2023-08-31,VANTRY MKTPLC,21.70,card_A
154105,5824,2023-08-31,VANTRY MKTPLC,20.95,card_B
154106,5910,2023-08-31,PINEFORT CLUB,12.97,card_A
154107,5932,2023-08-31,SNACKPOST MARKET,27.12,wallet_W
154108,5951,2023-08-31,GLIMMERLY,16.75,card_C
154109,5955,2023-08-31,GLIMMERLY,40.11,card_A
154110,5971,2023-08-31,VANTRY MKTPLC,76.33,wallet_W
154111,5977,2023-08-31,VANTRY MKTPLC,44.30,wallet_W
154112,6060,2023-08-31,GLIMMERLY,133.63,card_A
154113,6072,2023-08-31,SNACKPOST MARKET,8.51,card_B
154114,6076,2023-08-31,SNACKPOST MARKET,18.98,card_A
154115,6207,2023-08-31,SNACKPOST MARKET,23.48,card_A
154116,6274,2023-08-31,VANTRY MKTPLC,11.08,card_B
154117,6308,2023-08-31,GLIMMERLY,38.17,card_B
154118,6330,2023-08-31,PINEFORT CLUB,13.72,card_C
154119,6353,2023-08-31,VANTRY MKTPLC,21.95,card_B
154120,6353,2023-08-31,VANTRY MKTPLC,110.58,card_B
154121,6390,2023-08-31,SNACKPOST MARKET,20.02,card_B
154122,6392,2023-08-31,VANTRY MKTPLC,42.70,card_B
154123,6436,2023-08-31,VANTRY MKTPLC,22.44,card_B
154124,6504,2023-08-31,GLIMMERLY,33.42,card_B
154125,6571,2023-08-31,GLIMMERLY,14.81,card_A
154126,6687,2023-08-31,VANTRY MKTPLC,20.22,card_A
154127,6757,2023-08-31,PINEFORT CLUB,38.03,card_B
154128,6766,2023-08-31,VANTRY MKTPLC,29.68,card_C
154129,6849,2023-08-31,GLIMMERLY,8.85,wallet_W
154130,6905,2023-08-31,SNACKPOST MARKET,8.08,card_C
154131,6934,2023-08-31,PINEFORT CLUB,75.32,card_A
154132,6958,2023-08-31,VANTRY MKTPLC,26.01,card_A
154133,6971,2023-08-31,PINEFORT CLUB,32.76,wallet_W
154134,7028,2023-08-31,GLIMMERLY,63.24,wallet_W
154135,7097,2023-08-31,VANTRY MKTPLC,18.19,card_A
154136,7106,2023-08-31,VANTRY MKTPLC,12.28,card_A
154137,7148,2023-08-31,SNACKPOST MARKET,14.86,card_B
154138,7180,2023-08-31,VANTRY MKTPLC,40.86,card_A
154139,7185,2023-08-31,SNACKPOST MARKET,18.50,card_B
154140,7304,2023-08-31,PINEFORT CLUB,35.36,card_A
154141,7307,2023-08-31,SNACKPOST MARKET,14.06,card_B
154142,7341,2023-08-31,VANTRY MKTPLC,17.77,wallet_W
154143,7341,2023-08-31,VANTRY MKTPLC,24.89,wallet_W
154144,7346,2023-08-31,PINEFORT CLUB,9.27,card_A
154145,7410,2023-08-31,SNACKPOST MARKET,22.15,card_A
154146,56,2023-09-01,GLIMMERLY,49.93,card_A
154147,71,2023-09-01,STREAMBIRD.COM,11.99,card_B
154148,161,2023-09-01,STREAMBIRD.COM,11.99,card_A
154149,206,2023-09-01,STREAMBIRD.COM,11.99,card_C
154150,212,2023-09-01,VANTRY MKTPLC,4.13,card_B
154151,224,2023-09-01,SNACKPOST MARKET,15.46,card_A
154152,233,2023-09-01,VANTRY MKTPLC,40.96,card_A
154153,273,2023-09-01,PINEFORT CLUB,118.21,card_C
154154,278,2023-09-01,SNACKPOST MARKET,14.20,card_A
154155,288,2023-09-01,STREAMBIRD.COM,11.99,card_B
154156,294,2023-09-01,STREAMBIRD.COM,11.99,card_C
154157,313,2023-09-01,STREAMBIRD.COM,11.99,card_A
154158,331,2023-09-01,STREAMBIRD.COM,11.99,card_B
154159,359,2023-09-01,GLIMMERLY,95.94,card_A
154160,382,2023-09-01,GLIMMERLY,60.96,card_B
154161,386,2023-09-01,STREAMBIRD.COM,11.99,card_B
154162,398,2023-09-01,SNACKPOST MARKET,15.39,card_A
154163,401,2023-09-01,GLIMMERLY,103.13,card_B
154164,401,2023-09-01,SNACKPOST MARKET,13.66,card_A
154165,426,2023-09-01,VANTRY MKTPLC,6.01,card_A
154166,436,2023-09-01,STREAMBIRD.COM,11.99,card_C
154167,437,2023-09-01,STREAMBIRD.COM,11.99,card_B
154168,457,2023-09-01,STREAMBIRD.COM,11.99,card_A
154169,470,2023-09-01,STREAMBIRD.COM,11.99,card_B
154170,476,2023-09-01,STREAMBIRD.COM,11.99,card_C
